quality	left_url	right_url
left	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251620-P7Cpj.html	https://fedpress.ru/news/24/society/2503632
draw	https://strana.ua/news/269201-papa-rimskij-prochital-molitvu-dlja-palomnikov-video.html	https://reporter-ua.com/2020/05/25/360325_papa-rimskiy-vpervye-s-nachala-vvedeniya-karantina-provel-molitvu-dlya-palomnikov
left	https://www.kasparov.ru/material.php?id=5ECBAAAAE2226	https://vestikavkaza.ru/news/rossia-vvela-embargo-na-toplivo.html
left	https://www.bfm.ru/news/444454	https://tvrain.ru/news/glava_tuvy_zarazilsja_koronavirusom-509381/
left	https://ria-m.tv/news/194147/sinoptiki_rasskazali_kogda_v_ukraine_potepleet.html	https://ria-m.tv/news/194151/eto_may_kakaya_pogoda_segodnya_jiteley_regiona_jdet.html
right	https://tsargrad.tv/news/pravitelstvo-rossii-vremenno-zapretilo-vvoz-topliva_255900?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.kasparov.ru/material.php?id=5ECBAAAAE2226
bad	https://biwork.ru/news/450-millionov-rublej-vydeleno-altajskomu-krau-dla-balansirovki-budzeta	https://stapravda.ru/20200525/stavropole_poluchit_kompensatsiyu_dlya_podderzhki_kraevogo_byudz_148419.html
right	https://tass.ru/sport/8553907	https://www.sports.ru/football/1085734753.html
bad	https://moika78.ru/news/2020-05-25/420097-v-peterburge-rashody-na-sotssferu-na-odnogo-cheloveka-prevysili-90-tysyach-rublej/	https://kirov-portal.ru/news/poslednie-novosti/kirovskaya-oblast-zanyala-12-mesto-s-konca-v-rejtinge-po-raskhodam-na-socsferu-29551/
right	https://info24.ru/news/ilon-mask-i-grajms-ekstrenno-pomenyali-neobychnoe-imya-syna.html	https://bazaar.ru/lifestyle/news/zakon-ne-pozvolil-ilonu-masku-nazvat-syna-x-a-12-on-pridumal-novoe-imya-i-ono-eshche-interesnee/
right	https://www.rbc.ru/rbcfreenews/5ecc04c59a794748c607e5b3?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.rosbalt.ru/russia/2020/05/25/1845322.html
left	https://tass.ru/mezhdunarodnaya-panorama/8555997	https://zn.ua/WORLD/v-mid-gruzii-ne-ozvuchili-sroki-vozvrascheniya-posla-v-ukrainu-355370_.html
right	https://tass.ru/obschestvo/8559735	https://vladimir.mk.ru/social/2020/05/25/aleksey-mozalyov-pokinul-post-direktora-departamenta-zdravookhraneniya-vladimirskoy-oblasti.html
right	https://russian.rt.com/russia/news/749596-rabota-rossiya-predlozhenie	https://pravo.ru/news/222083/
right	https://iz.ru/1015106/2020-05-25/omskie-artisty-ustroili-kontcert-v-podderzhku-vrachei	http://www.rewizor.ru/music/news/muzykanty-omskoy-filarmonii-posvyatili-medikam-kontsert/
right	https://the-flow.ru/news/poslednyy-zvonok-2020	https://mos.news/news/zhizn/posledniy_zvonok_v_rossii_proydet_v_formate_onlayn/
left	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251933-X6R1C.html	https://tass.ru/proisshestviya/8558839
left	https://zn.ua/POLITICS/zelenskiy-prizval-netanyahu-v-kratchayshie-sroki-ratificirovat-zst-mezhdu-ukrainoy-i-izrailem-355332_.html	https://news.rambler.ru/world/44236664-zelenskiy-poprosil-gumanitarnoy-pomoschi-u-izrailya-dlya-borby-s-covid-19/
left	http://dynamomania.com/news/530966-arsenal-poboretsya-s-chelsi-za-koutinyu	https://sport.ua/news/488943-arsenal-gotov-kupit-koutinyo
draw	https://news.tut.by/world/685904.html	https://www.ntv.ru/novosti/2344780/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	http://mignews.com.ua/relax/24085139.html	http://ivona.bigmir.net/showbiz/news/487140-Ilon-Mask-i-Grajms-izmenili-imja-syna-dlja-svidetel-stva-o-rozhdenii
draw	https://novostivl.ru/post/82021/	https://novokuznetsk.ru/2020/05/25/vtb-vydal-lgotnye-kredity-na-zarplatu-na-18-mlrd-rublej/
left	https://www.znak.com/2020-05-25/sud_arestoval_polkovnika_fso_po_delu_o_hichenii_50_mln	https://news.mail.ru/incident/41911054/
right	https://www.kommersant.ru/doc/4356183	https://topspb.tv/news/2020/05/25/vladimir-putin-podpisal-zakon-o-povyshenii-predelnogo-vozrasta-rektorov-do-70-let/
right	https://www.bfm.ru/news/444503	https://interfax.com.ua/news/pharmacy/664601.html
left	https://www.mk.ru/economics/2020/05/25/kudrin-uroven-dobychi-nefti-v-rossii-ne-snizitsya.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://riafan.ru/1279384-kudrin-sprognoziroval-kak-pandemiya-otrazitsya-na-neftyanoi-ekonomike
draw	https://www.interfax.ru/russia/710117	https://www.kasparov.ru/material.php?id=5ECB62FF67DE8
bad	https://kirov-portal.ru/news/poslednie-novosti/kirovskaya-oblast-zanyala-12-mesto-s-konca-v-rejtinge-po-raskhodam-na-socsferu-29551/	https://sakhalinmedia.ru/news/949424/
right	https://polit.info/496654-moskovskie-specialisty-soobshchili-o-smerti-76-pacientov-s-diagnostirovanym-covid-19	https://politros.com/167295-stolichnyi-opershtab-soobshchil-o-smerti-76-pacientov-s-koronavirusnoi-infekciei
draw	https://7x7-journal.ru/news/2020/05/25/pravozashitniki-sozdali-kartu-rasprostraneniya-respiratornyh-infekcij-v-sizo-i-koloniyah	https://www.interfax.ru/russia/710117
right	https://utro.ru/showbiz/2020/05/25/1446242.shtml	https://www.innov.ru/news/mosaic/aktrisa-darya-moroz-zabol/
left	http://trc33.ru/news/expert/direktor-oblastnogo-departamenta-zdravookhraneniya-aleksey-mozalyev-pokidaet-svoy-post/	https://www.interfax.ru/russia/710256
left	https://vesti-sochi.tv/proisshestvija/65606-draka-na-bortu-samoleta-v-moskovskom-aeroportu-zaderzhany-deboshiry-priletevshie-iz-sochi	https://lenta.ru/news/2020/05/25/draka/
draw	https://agenda-u.org/news/s-1-iyunya-v-rossii-nachnut-snimat-ogranicheniya-dlya-vnutrennego-turizma	https://www.kasparov.ru/material.php?id=5ECBE89BB9227
left	https://gorod-plus.tv/news/74656	https://porebrik.d3.ru/kto-zakrasil-brodskogo-1985324/
left	https://realnoevremya.ru/news/175731-rogozin-zayavil-chto-rossiya-ne-dopustit-privatizacii-luny	https://susanin.news/russia/other/20200525-273803/
left	https://bankir.ru/novosti/20200525/okolo-1-mln-celovek-v-moskve-ne-rabotaut-iz-za-vvedennyh-ogranicenij-10177631/	https://www.pnp.ru/economics/nazvano-chislo-nerabotayushhikh-iz-za-ogranicheniy-moskvichey.html
bad	https://bel.ru/news/economy/25-05-2020/belgorodskaya-oblast-popala-v-top-20-regionov-po-sotsialnoy-orientirovannosti-byudzheta	https://moika78.ru/news/2020-05-25/420097-v-peterburge-rashody-na-sotssferu-na-odnogo-cheloveka-prevysili-90-tysyach-rublej/
right	https://ria.ru/20200525/1571927178.html	https://sakhalinmedia.ru/news/949424/
right	https://provladimir.ru/2020/05/25/glava-vladimirskogo-oblzdrava-mozaljov-uvolilsja/	https://vladimir.mk.ru/social/2020/05/25/aleksey-mozalyov-pokinul-post-direktora-departamenta-zdravookhraneniya-vladimirskoy-oblasti.html
right	https://nevasport.ru/144118-zhena-pogrebnyaka-u-muzha-vysokaya-temperatura-kashel-bystro-pereroslo-v-dvustoronnyuyu-pnevmoniyu/	https://www.vesti.ru/doc.html?id=3268084
left	https://mos.news/news/zhizn/posledniy_zvonok_v_rossii_proydet_v_formate_onlayn/	https://topspb.tv/news/2020/05/25/poslednij-zvonok-prozvenit-segodnya-dlya-vypusknikov-shkol/
left	https://uznayvse.ru/zvezdyi/99390.html	https://dni.ru/showbiz/2020/5/25/450656.html
left	https://tass.ru/obschestvo/8556909	https://www.rosbalt.ru/russia/2020/05/25/1845235.html
right	https://sport.ua/news/488964-benites-gotov-vernutsya-v-nyukasl	http://fapl.ru/posts/78650/
left	https://utro.ru/coronavirus/2020/05/25/1446294.shtml	https://mperspektiva.ru/topics/rossiyan-prizvali-otkryt-dlya-sebya-stranu/
left	https://tjournal.ru/news/172288-v-peterburge-narisovali-graffiti-s-izobrazheniem-iosifa-brodskogo-menshe-chem-cherez-sutki-ego-zakrasili	https://www.infox.ru/news/283/236219-graffiti-s-izobrazeniem-iosifa-brodskogo-pytautsa-spasti
right	http://kontrakty.ua/article/156490	https://delo.ua/econonomyandpoliticsinukraine/shmygal-hochet-razdelit-dva-ministerstva-na-nesk-368851/
left	https://slovodel.com/561439-rakova-soobshchila-o-3746-moskvichah-vylechivshihsya-ot-covid-19-za-sutki	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525936-P11fH.html
draw	https://bankir.ru/novosti/20200525/banki-smogut-obmenivatsa-informaciej-o-scetah-uridiceskih-lic-10177566/	https://www.innov.ru/news/economy/banki-budut-obmenivatsya-/
right	https://kras.mk.ru/incident/2020/05/25/ministr-zdravookhraneniya-krasnoyarskogo-kraya-otpravlen-na-samoizolyaciyu.html	https://tvzvezda.ru/news/vstrane_i_mire/content/20205251620-P7Cpj.html
left	https://pravo.ru/news/222075/	https://runews24.ru/society/25/05/2020/99cb90e134796618ade4df7c38c23e04
bad	https://rg.ru/2020/05/25/xiaomi-note-9s-top-za-svoi-dengi-no-bez-nfc.html	http://4pda.ru/2020/05/25/371647/
right	https://fakty.com.ua/ru/ukraine/20200525-dynamika-zberigayetsya-v-ukrayini-zmenshylasya-kilkist-novyh-zarazhen-covid-19/	https://donpress.com/news/25-05-2020-v-ukraine-chislo-novyh-zarazheniy-koronavirusom-sokratilos-pochti-vdvoe
right	https://www.pnp.ru/politics/v-rossii-predlozhili-snizit-vozrast-nachisleniya-nadbavki-k-pensii.html	https://pravo.ru/news/222075/
bad	https://tass.ru/obschestvo/8556551	https://www.kommersant.ru/doc/4356183
right	https://www.ntv.ru/novosti/2344780/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://info24.ru/news/glava-kabmina-mihail-mishustin-poprosil-rossiyan-ne-planirovat-poezdok-za-rubezh-v-blizhajshee-vremya.html
left	https://www.m24.ru/news/proisshestviya/25052020/119025	https://news.mail.ru/incident/41911054/
right	https://www.metronews.ru/novosti/world/reviews/ilon-mask-i-grayms-izmenili-strannoe-imya-svoego-rebenka-no-luchshe-ne-stalo-1675851/	http://ivona.bigmir.net/showbiz/news/487140-Ilon-Mask-i-Grajms-izmenili-imja-syna-dlja-svidetel-stva-o-rozhdenii
right	https://russian.rt.com/russia/news/749585-vnutrennie-perelyoty-rosaviaciya	https://iz.ru/1015445/2020-05-25/vnutrennie-aviaperevozki-v-rossii-v-aprele-sokratilis-na-87
draw	https://66.ru/bank/news/releases/231083/	https://novostivl.ru/post/82021/
right	https://strana.ua/news/269201-papa-rimskij-prochital-molitvu-dlja-palomnikov-video.html	https://vestikavkaza.ru/news/vpervye-posle-karantina-veruusie-sobralis-na-propoved-papy-rimskogo-na-plosadi-svatogo-petra.html
bad	https://ru.reuters.com/article/topNews/idRUKBN2310SJ-ORUTP	http://kineshemec.ru/news/zdravoohranenije/v-ivanovskoj-oblasti-zafiksirovano-1602-zabolevshih-koronavirusom-25736.html
left	https://vestikavkaza.ru/news/tokaev-podpisal-zakon-uprosausij-provedenie-mitingov-v-kazahstane.html	https://yk.kz/news/show/56521
right	https://versia.ru/venecianskij-kinofestival-reshili-ne-perenosit	https://ua.news/ru/venetsijskyj-kinofestyval-ne-perenosyat-cherez-covid-19/
left	https://news.tut.by/world/685904.html	https://tsargrad.tv/news/skoree-na-zapad-mnogie-rossijskie-polzovateli-opolchilis-na-sovet-mishustina_256014
left	https://nbnews.com.ua/obshchestvo/2020/05/25/prognoz-pogody-na-26-maya-2020-goda-v-ukraine-dozhdi-i-kholodno/	https://ria-m.tv/news/194147/sinoptiki_rasskazali_kogda_v_ukraine_potepleet.html
right	https://utro.ru/coronavirus/2020/05/25/1446294.shtml	https://www.rbc.ru/rbcfreenews/5ecbce9a9a79472d5080deb3?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffromzen%3Dsearchapp%26from%3Dspecial&utm_source=YandexZenSpecial
right	http://trc33.ru/news/expert/direktor-oblastnogo-departamenta-zdravookhraneniya-aleksey-mozalyev-pokidaet-svoy-post/	https://vladimir.mk.ru/social/2020/05/25/aleksey-mozalyov-pokinul-post-direktora-departamenta-zdravookhraneniya-vladimirskoy-oblasti.html
draw	https://novokuznetsk.ru/2020/05/25/vtb-vydal-lgotnye-kredity-na-zarplatu-na-18-mlrd-rublej/	https://www.yarnews.net/news/show/russia-and-world/51564/vtb_vydal_lgotnye_kredity_na_zarplatu_na_18_mlrd_rublej.htm
left	https://rueconomics.ru/443770-rospotrebnadzor-razveyal-mif-o-lechenii-sovid-19-s-pomoshchyu-krepkogo-alkogolya	https://runews24.ru/society/25/05/2020/71eb28seb6f789c5b8fe39d281da3050
left	https://smoldaily.ru/sergej-leonov-vozrast-nachisleniya-nadbavki-k-pensii-dolzhny-snizit	https://www.pnp.ru/politics/v-rossii-predlozhili-snizit-vozrast-nachisleniya-nadbavki-k-pensii.html
right	https://www.mk.ru/politics/2020/05/25/transgendery-poshli-vo-vlast-u-francuzov-poyavilas-pervaya-mertransseksual.html	https://zn.ua/WORLD/vo-francii-vpervye-merom-goroda-stala-transgendernaya-zhenschina-355364_.html
right	https://bimru.ru/news/129298	https://actualnews.org/exclusive/347604-princ-garri-pomirilsja-s-drugom-detstva-s-kotorym-porugalsja-iz-za-megan-markl.html
right	https://politexpert.net/198107-vandal-razgromil-memorial-vov-v-podmoskove	https://vestikavkaza.ru/news/muzcina-oskvernivsij-memorial-veteranam-vojny-v-podmoskove-zaderzan.html
left	https://www.klerk.ru/buh/news/500006/	https://riamo.ru/article/431965/moskvicham-rasskazali-o-grafike-raboty-gorodskih-uchrezhdenij-s-ponedelnika.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=
left	https://glasnarod.ru/rossiya/krym/323215-na-territorii-respubliki-krym-zafiksirovano-6-novyx-sluchaev-zarazheniya-covid-19--sergej-aksyonov	https://krym.news/news/society/v-krymu-za-sutki-vyyavleno-6-novykh-sluchaev-zarazheniya-koronavirusom/
right	https://www.nakanune.ru/news/2020/05/25/22574346/	https://www.rosbalt.ru/moscow/2020/05/25/1845136.html
right	https://lenta.ru/news/2020/05/25/tuva/	https://www.business-gazeta.ru/news/469608
right	https://privet-rostov.ru/rus/54147-nazvany-sroki-rossijan-massovo-vakcinirujut-ot-koronavirusa.html	https://forpost-sz.ru/a/2020-05-25/vrach-massovaya-vakcinaciya-protiv-covid-19-v-rossii-mozhet-nachatsya-osenyu
draw	https://www.ntv.ru/novosti/2344622/	https://russian.rt.com/russia/news/749343-meriya-moskvy-ogranicheniya
left	https://riamo.ru/article/431984/vydacha-ipotechnyh-kreditov-v-aprele-sokratilas-v-rossii-na-40-.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://fedpress.ru/expert-opinion/2503924
right	https://vestikavkaza.ru/news/rossijskie-futbolisty-zakupili-oborudovanie-dla-bolnic-dagestana.html	https://news.sportbox.ru/Vidy_sporta/Futbol/Russia/premier_league/spbnews_NI1193094_Bratja_Miranchuki_i_Dzhikija_pomogli_dagestanskim_bolnicam
left	https://www.kasparov.ru/material.php?id=5ECBAAAAE2226	https://pravo.ru/news/222103/
left	https://www.kommersant.ru/doc/4356309	http://allsport-news.net/366458_fedun_vyipisan_iz_bolnitsyi__on_perenes_koronavirus_se.html
left	https://tass.ru/moskva/8560685	https://www.rbc.ru/economics/25/05/2020/5ecc08cb9a79474a9bbe3e86
right	https://mogilev.online/rus/news/belarus-15139/	https://vb.by//econom/money/srednyaya_zarplata_za_0420.html
right	https://politros.com/167244-pamfilova-oprovergla-informaciyu-o-distancionnom-golosovanii-po-popravkam-v-konstituciyu	https://argumentiru.com/2020/05/sm-512824
right	https://ura.news/news/1052433230	https://www.mk.ru/economics/2020/05/25/kudrin-uroven-dobychi-nefti-v-rossii-ne-snizitsya.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
left	https://ugra-news.ru/article/akademik_bokeriya_prognoziruet_zavershenie_epidemii_koronavirusa_k_kontsu_leta/	https://www.rosbalt.ru/moscow/2020/05/25/1845147.html
right	https://real-vin.com/v-voz-predupredili-o-vtorom-pike-pandemii-koronavirusa	https://sputnik.by/health/20200525/1044762642/VOZ-mir-nakhoditsya-tolko-v-seredine-pervoy-volny-COVID-19.html
right	https://mkala.mk.ru/sport/2020/05/25/futbolisty-sboronoy-rossii-pomogli-dagestanu.html	https://tass.ru/sport/8553907
right	https://up74.ru/articles/news/120319/	https://ura.news/news/1052433285
draw	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525220-1xFFT.html	https://realty.ria.ru/20200525/1571979449.html
left	https://www.dsnews.ua/society/prirost-sluchaev-koronavirusa-v-kieve-rezko-snizilsya-29-25052020124400	https://lb.ua/society/2020/05/25/458302_kieve_sutki_podtverdili_29.html
right	http://mignews.com.ua/society/24084634.html	https://interfax.com.ua/news/general/664408.html
right	https://runews24.ru/society/25/05/2020/71eb28seb6f789c5b8fe39d281da3050	https://www.ntv.ru/novosti/2344620/
right	https://www.rosbalt.ru/moscow/2020/05/25/1845227.html	https://ru.reuters.com/article/topNews/idRUKBN2311F6-ORUTP
left	https://polit.info/496564-akademik-bokeriya-predrek-pobedu-nad-koronavirusom-v-rossii-k-nachalu-oseni	https://moe-belgorod.ru/news/society/1065122
right	https://sputnik.by/economy/20200525/1044760788/Nazvana-srednyaya-zarplata-belorusov-v-aprele.html	https://vb.by//econom/money/srednyaya_zarplata_za_0420.html
right	https://www.onlinetambov.ru/news/society/za-sutki-v-rossii-koronavirus-vyyavili-u-8946-chelovek/	https://meduza.io/news/2020/05/25/v-rossii-vyyavleny-8946-novyh-sluchaev-covid-19-vsego-zaboleli-bolee-350-tysyach-chelovek
left	https://www.interfax.ru/world/710236	https://ua.news/ru/voz-sprognozyrovala-dalnejshee-razvytye-pandemyy/
right	http://mignews.com.ua/relax/24084907.html	https://rtvi.com/news/vo-frantsii-merom-goroda-vpervye-stala-zhenshchina-transgender-/
left	https://www.mk.ru/incident/2020/05/25/telo-propavshey-4letney-devochki-nashli-v-reke-pod-murmanskom.html	https://nord-news.ru/news/2020/05/25/?newsid=121814
right	https://slovodel.com/561421-deputaty-predlagayut-snizit-vozrast-nachisleniya-nadbavki-k-pensii	https://www.rosbalt.ru/russia/2020/05/25/1845145.html
left	https://inforeactor.ru/region/msk/304279-neprodovolstvennaya-torgovlya-budet-zapushchena-na-sleduyushchem-etape-snyatiya-ogranichenii-v-moskve	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525337-hK6rk.html
left	https://www.5.ua/ru/kyev/vmeste-s-oslablenyem-karantyna-na-ulytsi-kyeva-vernulys-probky-kakaia-sytuatsyia-v-horode-215775.html	http://kontrakty.ua/article/156503
right	https://vlast.kz/novosti/39772-v-almaty-voditel-protaranil-blokpost-i-vrezalsa-v-policejskuu-masinu.html	https://ria.ru/20200525/1571928867.html
left	https://tass.ru/obschestvo/8553455	https://www.glavny.tv/news/468013
draw	https://www.rbc.ru/society/25/05/2020/5ecc1b3d9a794751bc0feff1	https://tvzvezda.ru/news/vstrane_i_mire/content/2020525220-1xFFT.html
left	https://www.rosbalt.ru/moscow/2020/05/25/1845341.html	http://www.trud.ru/article/25-05-2020/1390219_ja_dostaju_iz_shirokix_shtanin_net_ne_pasport_smartfon.html
left	https://nord-news.ru/news/2020/05/25/?newsid=121820	https://nord-news.ru/news/2020/05/25/?newsid=121814
right	https://bombardir.ru/news/604542-SE-Feduna-vypisali-iz-bolnicy%20	https://www.sports.ru/football/1085741737.html
bad	https://riamo.ru/article/432076/podmoskove-voshlo-v-chislo-regionov-rf-s-naibolee-sotsialno-orientirovannymi-byudzhetami.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://www.vzsar.ru/news/2020/05/25/socialnye-rashody-na-saratovca-tratyat-43-tysyachi-v-god-na-moskvicha--98-tysyach.html
left	https://iz.ru/1015239/2020-05-25/u-aktrisy-dari-moroz-obnaruzhili-koronavirus	https://www.paparazzi.ru/blogs/KatarinaRi/425378/
right	https://moscow-baku.ru/news/shoubiznes/petrosyan_vpervye_opublikoval_foto_s_zhenoy/	https://tula.mk.ru/social/2020/05/25/v-otvet-na-kritiku-stepanenko-petrosyan-razmestil-foto-s-burkhunovoy.html
right	https://www.asi.org.ru/news/2020/05/25/devochku-s-rozhdeniya-zhivushhuyu-v-klinike-zabrali-v-priemnuyu-semyu/	https://ria.ru/20200525/1571928228.html
right	https://www.rosbalt.ru/moscow/2020/05/25/1845227.html	https://www.newsru.com/russia/25may2020/wheelan_18let.html?utm_source=rss
right	https://ura.news/news/1052433285	https://rns.online/regions/V-CHelyabinskoi-oblasti-rasskazali-o-vtorom-etape-otmeni-ogranichitelnih-mer-2020-05-25/
right	https://riamo.ru/article/431965/moskvicham-rasskazali-o-grafike-raboty-gorodskih-uchrezhdenij-s-ponedelnika.xl?mTitle=&mDesc=&mImg=&mImgWidth=&mImgHeight=	https://mos.news/news/vao/25_maya_v_moskve_vozobnovyat_rabotu_88_mfts/
left	https://pasmi.ru/archive/270312/	https://ria.ru/20200525/1571946104.html
